S1,S2,S3,S4,S5,S6,S7,S8
1.058714998,1.040203003,1.007854658,1.010077635,1.003613342,0.998022128,0.994909065,0.996810202
1.064705462,1.048630824,1.010364033,1.01083689,1.003613342,0.998251849,0.995978734,0.996247125
1.070519465,1.057315248,1.012560095,1.011360707,1.004129641,0.998442697,0.995196971,0.995983057
1.077975958,1.065220139,1.015357037,1.012872781,1.004645967,0.999527897,0.995723528,0.996314175
1.086169371,1.073694766,1.018201254,1.01388089,1.00516232,1.000985253,0.996248533,0.996742465
1.094372699,1.082459628,1.02119374,1.015411383,1.005420506,1.002483202,0.997038833,0.997065286
1.102585959,1.090642033,1.024249625,1.016673454,1.006711539,1.004324939,0.997586676,0.997602773
1.110992021,1.098658482,1.027178794,1.017935384,1.007227999,1.006456244,0.998115769,0.998179978
1.1194085,1.106549643,1.030179843,1.019703743,1.007486239,1.008577701,0.998650176,0.998767633
1.128018725,1.114471099,1.033241444,1.021229252,1.008519266,1.010629919,0.998396533,0.999411985
1.136639866,1.122571951,1.036310489,1.023260561,1.008519266,1.012775548,0.998659246,1.00016397
1.145088168,1.130715154,1.039176767,1.024773414,1.00877754,1.014995605,0.998922739,1.000733542
1.154651063,1.140296591,1.042831067,1.0273034,1.009294107,1.017553106,0.999449133,1.001702922
1.164780289,1.150379432,1.046686771,1.02856958,1.009552401,1.020289106,0.999981743,1.002681226
1.174370871,1.160601872,1.0507184,1.029833655,1.010327322,1.022934518,1.000250418,1.003707875
1.166807941,1.16383684,1.053672848,1.028354829,1.010069008,1.025065958,1.000778643,1.005778491
1.170865056,1.165834543,1.055309799,1.02887215,1.011102304,1.026998509,1.001591703,1.007202748
1.175478344,1.167898463,1.057286256,1.03013702,1.011618992,1.028841205,1.002641838,1.008473962
1.179355918,1.169901575,1.058861314,1.030646083,1.012135707,1.030899387,1.002382119,1.009703736
1.18379013,1.172018816,1.060600499,1.03089884,1.011618992,1.032820171,1.003188529,1.01100692
1.187672429,1.173949688,1.062399706,1.031405995,1.011102304,1.034871969,1.002663753,1.012235198
1.192852262,1.177007613,1.064079102,1.032675834,1.011618992,1.036431836,1.003202214,1.013819943
1.198036026,1.18065231,1.065975465,1.033940147,1.011877346,1.037906119,1.002418402,1.015362845
1.203223723,1.184266785,1.068111091,1.034705872,1.012652449,1.039380767,1.003208829,1.017035003
1.20674619,1.188628681,1.069675901,1.034717824,1.01291083,1.04005023,1.0026852,1.01794537
1.209899408,1.19240728,1.07111099,1.035728238,1.013169218,1.040262315,1.00242525,1.018787546
1.212497269,1.196065531,1.073012159,1.036993682,1.014461257,1.040414424,1.001376145,1.019786175
1.21546746,1.199809659,1.074479763,1.037499796,1.013427612,1.040689694,1.000851438,1.020827727
1.218067435,1.2035752,1.07588145,1.038264491,1.013427612,1.040919258,1.000068649,1.021485355
1.220482583,1.207394269,1.077283767,1.03955037,1.014202835,1.041236554,0.99981086,1.022349979
1.224199858,1.211646598,1.078605295,1.039826207,1.014461257,1.041497953,1.000340619,1.023397411
1.228477221,1.216405462,1.079999533,1.04033188,1.015236561,1.04165107,1.000618549,1.024218184
1.232384973,1.221050485,1.08169781,1.04084064,1.016011925,1.0418016,1.000094087,1.025261671
1.23573625,1.224248395,1.082905674,1.040863632,1.016011925,1.041352354,1.000096902,1.025961645
1.238157636,1.226820988,1.083512142,1.041122847,1.016011925,1.040802531,0.999310444,1.026285892
1.240207169,1.229492959,1.08432366,1.041630682,1.016011925,1.040367308,0.999573274,1.026862941
1.242816552,1.232213343,1.085186092,1.041895906,1.016528869,1.039769577,0.998788837,1.027192419
1.245426928,1.234920982,1.086058208,1.042414905,1.015753464,1.039246374,0.996957021,1.027719908
1.247851739,1.237378644,1.086656953,1.042424125,1.016270394,1.038578421,0.996442548,1.028240009
1.251583892,1.240378915,1.087623581,1.04343996,1.01678735,1.038097388,0.996711163,1.028789898
1.254384339,1.243909844,1.08838312,1.043949037,1.017821344,1.037836042,0.995410416,1.029329691
1.256999121,1.247527069,1.089210613,1.044707084,1.019372537,1.037392734,0.995691491,1.029744106
1.258493729,1.25002531,1.090116911,1.044725168,1.019372537,1.037430538,0.995695866,1.029917469
1.259988663,1.251977369,1.090596119,1.045231593,1.019889655,1.037525885,0.996230987,1.03025495
