S1,S2,S3,S4,S5,S6,S7,S8
0.959344957,0.983978589,1.003013913,0.995491875,1.009616487,1.005426431,1.006391546,0.994701144
0.959715815,0.983967797,1.002858988,0.995728314,1.00961771,1.005683017,1.006394651,0.994934376
0.959921537,0.983796417,1.002687527,0.995497085,1.009144391,1.005898946,1.005239014,0.995028822
0.960736696,0.983704548,1.002586512,0.996200311,1.009399862,1.006153856,1.004998272,0.995201448
0.960780863,0.983693854,1.002753452,0.996200854,1.00940135,1.006515993,1.004762227,0.99521058
0.960641276,0.983476961,1.002976628,0.99690364,1.009411368,1.00693254,1.004768931,0.9952243
0.960507339,0.983152317,1.003033465,0.996459249,1.008711594,1.007400295,1.005019108,0.995304965
0.960191793,0.983107517,1.0030893,0.996946845,1.008736091,1.007432916,1.005030836,0.995377991
0.959756056,0.983241785,1.003245548,0.99719188,1.008992638,1.007472473,1.005280247,0.995354943
0.960562266,0.983465481,1.003279561,0.997670594,1.009002144,1.007562172,1.005282826,0.995249144
0.960895746,0.983620241,1.003348145,0.998157137,1.009010005,1.007581861,1.005043468,0.995301627
0.961256676,0.983903002,1.003344387,0.997932299,1.009249255,1.007592402,1.004810595,0.995376953
0.961635116,0.984271494,1.003429217,0.997253571,1.00902598,1.007101394,1.004328203,0.995375314
0.961504502,0.984619296,1.003226042,0.997264189,1.00903116,1.006969344,1.004356399,0.99557848
0.961542571,0.984962314,1.003186547,0.997731371,1.009514425,1.006982679,1.003632223,0.995614154
0.960912882,0.984680692,1.003139584,0.997733321,1.009515141,1.007091495,1.003879162,0.995488027
0.960442011,0.984701379,1.00315986,0.999153196,1.010235282,1.007354093,1.004606191,0.995711402
0.960638893,0.98468247,1.003236753,0.999399214,1.01047854,1.007581442,1.004607619,0.99576861
0.960799588,0.984476213,1.003134075,0.999176556,1.010960165,1.008021368,1.004851915,0.995886008
0.960209526,0.984398224,1.00301763,0.998727432,1.010500332,1.008234485,1.004612688,0.995832487
0.960388071,0.984640841,1.003181688,0.999211238,1.010742728,1.008166067,1.004618422,0.996062172
0.960629869,0.984693692,1.003291224,0.999000387,1.010265689,1.008346332,1.004618574,0.996286463
0.960005296,0.984864545,1.003355761,0.998320134,1.009794879,1.008299506,1.004873847,0.996483042
0.959854698,0.985304172,1.003801851,0.998322238,1.010039031,1.008050809,1.005848561,0.996539674
0.966940189,0.986416264,1.004220176,1.000203202,1.010764401,1.007348085,1.006334193,0.996649618
0.974991516,0.987341754,1.004433815,1.002070874,1.011008274,1.006639889,1.006576009,0.996541267
0.982725325,0.988370811,1.004747606,1.00347753,1.011969714,1.005981463,1.007305363,0.996607867
0.990496529,0.989579462,1.005028328,1.005810394,1.012695148,1.005289491,1.007552203,0.996509348
0.99827244,0.990185504,1.005413381,1.00654476,1.013179063,1.005204804,1.007314432,0.996372177
1.00636634,0.99071172,1.005627577,1.00819288,1.01317993,1.005016954,1.006606836,0.99610807
1.013693306,0.991358138,1.00586015,1.010291778,1.013659923,1.004717181,1.00709349,0.996069213
1.020391758,0.994158141,1.007618144,1.011227277,1.014381305,1.005402001,1.007836361,0.996090669
1.027708388,0.997291506,1.009548126,1.012637346,1.014382588,1.006096645,1.007846974,0.996421467
1.034886877,1.000549711,1.011554975,1.014285505,1.015343333,1.006850526,1.008822282,0.996761532
1.042414338,1.00374861,1.013509894,1.016157134,1.016075419,1.007523039,1.008348793,0.996980155
1.049113427,1.006906712,1.015532807,1.017337474,1.015836408,1.008206347,1.008844822,0.997259896
1.05698269,1.010871912,1.017408465,1.018278789,1.01607885,1.008742837,1.008362819,0.997531841
