S1,S2,S3,S4,S5,S6,S7,S8
1.018182169,1.210609816,1.311236416,1.009844503,1.000223512,1.53209962,1.00293393,2.316065649
1.01848054,1.211489246,1.312854768,1.009182539,0.999776582,1.536379088,1.002255431,2.33318603
1.018599182,1.213287585,1.314828315,1.009403103,0.999330029,1.540466097,1.002255431,2.351666869
1.018598404,1.214972781,1.316898252,1.009403103,0.999553259,1.544595267,1.00293393,2.370682082
1.018751838,1.216992172,1.318396178,1.009403103,1,1.54783349,1.00293393,2.383218277
1.018589071,1.218561389,1.319914259,1.009403103,0.999553259,1.550138029,1.002029457,2.393214015
1.018107978,1.220163641,1.321214397,1.009403103,0.999553259,1.552527891,1.002481501,2.403932045
1.0176348,1.221749163,1.322710223,1.009623758,0.999330029,1.554617351,1.003160289,2.414225895
1.017624131,1.223267681,1.32415725,1.010286266,0.999776582,1.556665572,1.003160289,2.424844447
1.016986576,1.224895805,1.325547886,1.009623758,0.999553259,1.558898848,1.002481501,2.434694586
1.016512913,1.225198595,1.327146244,1.010065339,0.999776582,1.561665974,1.002029457,2.447547313
1.015886036,1.226727049,1.329340929,1.009623758,0.999776582,1.564831104,1.001126519,2.46215178
1.015886002,1.228244977,1.331718452,1.009403103,1,1.567868292,1.001126519,2.476621493
1.015870646,1.228557182,1.332802035,1.008962066,0.999330029,1.570994436,1.001126519,2.486608104
1.015868708,1.229234416,1.334741737,1.009844503,1.000223512,1.572918496,1.000450321,2.494742726
1.015537082,1.230062968,1.33652173,1.010065339,1,1.574892905,1.000901024,2.503240116
1.015681298,1.230846189,1.338272418,1.009844503,1.000670817,1.576673766,1.001126519,2.511994592
1.015633037,1.231615626,1.340064189,1.009623758,1,1.578653201,1.001352109,2.520407543
1.015165599,1.232255657,1.341940446,1.009623758,1,1.580463456,1.001352109,2.528796266
1.015151253,1.233227985,1.343653541,1.009844503,0.999553259,1.583446498,1.001126519,2.539017602
1.015596961,1.235050851,1.34514018,1.009844503,0.999776582,1.587038367,1.000675624,2.550809321
1.016051094,1.236760881,1.346895373,1.010065339,0.999330029,1.590523251,1.001577796,2.56216824
1.016358095,1.238248048,1.347669292,1.010286266,0.999106893,1.593020147,1.001803578,2.569607867
1.016812455,1.238973395,1.34827173,1.010286266,0.999776582,1.595528395,1.001577796,2.575938635
1.017090503,1.239751102,1.348792058,1.010728393,0.999553259,1.597932463,1.000901024,2.582044375
1.017088346,1.240377897,1.349605456,1.011170883,0.999330029,1.600356832,1.000901024,2.588577625
1.017388841,1.241095535,1.350215563,1.010949592,0.999776582,1.602760063,1.001577796,2.595377446
1.018309334,1.241904994,1.350902908,1.011392265,0.999776582,1.605071246,1.000675624,2.601289515
1.017976803,1.24187289,1.352179212,1.011613738,1,1.60963034,1.000675624,2.609932208
1.017196468,1.236481563,1.34362478,1.010065339,0.999106893,1.604648072,1.000901024,2.609417401
1.017017652,1.231060954,1.335115533,1.010507284,0.999553259,1.599605246,1.000225113,2.60817182
1.016688322,1.226860855,1.326196914,1.010507284,0.999553259,1.594038877,1.000450321,2.603822132
1.016377041,1.22127493,1.316905692,1.010065339,0.999106893,1.588250408,1.000225113,2.598008048
1.015759808,1.215686284,1.307333308,1.009623758,0.999106893,1.582535056,1.000225113,2.59247807
1.014812062,1.210287564,1.298253098,1.009403103,0.999776582,1.576838518,1.000225113,2.587831944
1.014186617,1.20508901,1.289239933,1.009182539,0.999330029,1.571292004,1.000450321,2.582575892
1.013411427,1.194336437,1.272619831,1.008081078,0.998883851,1.549800134,0.999774983,2.547456419
1.01229071,1.183309289,1.255406977,1.007641127,0.998438048,1.525985971,0.999325235,2.504370322
1.012129316,1.172412285,1.238512948,1.006981875,0.998438048,1.502445486,0.999550061,2.462915563
1.01182269,1.161604385,1.221866854,1.007421286,0.998438048,1.479579605,0.999550061,2.421806608
1.011359382,1.150782615,1.205447062,1.006542825,0.998883851,1.456238666,0.999774983,2.381305042
